"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Rwanda","RWA","Export volume index (2015 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","45.7117496413","57.5949634723","41.5686349644","40.5044400378","48.9114132592","60.9387613088","67.5725996372","68.5046906179","52.1658671582","51.7873772263","58.4553523003","47.7944022399","38.0101947413","34.5562225386","12.6489054142","17.678153855","23.3847528652","25.208337454","23.2314843086","27.067201715","19.6832310236","36.0921168063","27.2187520043","24.0410243633","29.7345144577","28.8756557451","29.6406269417","31.2404529145","33.7763802083","35.4309070611","36.65399861","53.7841391923","77.787316639","93.9946222799","97.7017258921","100","103.5989583116","135.429597398","145.2306383304","160.5667616664","158.6086178651","151.2287240039","","","",
"Rwanda","RWA","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7396180250934","79.5178514173376","78.0333386236696","79.8164801221496","80.4945225152139","50.2739513053694","48.0655107602347","49.0062584681021","52.473108190878","49.6050959653623","61.4476239127797","54.4573219991133","54.8427951025881","44.8084867747453","",
"Rwanda","RWA","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","","","","","53.6585365853659","42.8571428571429","33.0769230769231","30.2816901408451","32.183908045977","30.5263157894737","27.4774774774775","18.9300411522634","25","26.0782986180254","20.2203806986249","18.8672117434361","19.7155980620399","19.0999433481258","18.2634594397963","16.7776724816807","17.1471138174801","21.3549281513341","36.6074300997306","32.505238998104","35.5903161618395","19.9923777070349","14.7385271436257","23.9534384866503","23.2039964231206","24.4512837126427","28.4870087233843","37.6178995897306","26.9869076157109","29.6310620232301","37.9819200270914","38.4634698622339","39.6747180717795","30.8626281291259","39.1410256175921","34.2351231139902","19.3303464554043","20.3250375520009","24.8432272191071","26.1191209148181","28.0483440417354","40.2889510554181","53.6733186653204","46.1695459958932","44.392694427371","34.5000116320503","33.8228674743939","33.5316366459627","28.9416938720295","26.1672746663988","27.2485359525382","30.1074723469127","31.2410764022337","31.079895239063","23.7156275155634","27.0679553987586","38.7313656027687","25.7555921710075","29.1372232452844","24.2066656969958","",
"Rwanda","RWA","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","","","","","","","1.53846153846154","3.52112676056338","3.44827586206897","2.63157894736842","1.35135135135135","1.23456790123457","","0.76864869170417","1.07254950662723","0.674599962222402","0.64179198389228","0.609007648003021","0.787407542136535","0.734773961906542","0.47344792072872","0.915082778558484","","","","0.825001120925436","2.3692967831499","3.08790111208682","2.91562733219931","2.462136551389","4.33355219960604","2.01751046821469","3.60040567951318","2.07325775695049","1.32986733396026","0.460810924063989","1.70645520669144","1.41599178878137","2.53042740158015","1.87018241549648","7.28310300031543","3.33436395619434","4.15820156919508","5.55635879126061","5.00995455462105","4.56221861185345","3.68531777821166","3.96506514493114","3.63424060994306","5.43767327553073","7.17093883844675","8.13659813992694","10.1016107358231","11.7491269650093","13.3505280865232","11.4395773867503","9.11628540805433","8.30401144369808","10.9013096757629","9.99508667401493","8.50263043603837","7.74843653194148","8.44069914395443","10.5722008531732","",
"Rwanda","RWA","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","","","","","","","","0.704225352112676","0.574712643678161","","0.45045045045045","0.823045267489712","","2.02317893982237","5.63822340641723","5.80155967511266","6.6620524759328","8.0870550467378","8.68118709833879","8.991471016137","11.2727599964004","11.3566788267636","9.4616850970657","9.44965572298174","12.6972242879826","11.6033717437116","7.1892581251536","5.56680229791056","5.73914329704907","7.90475419130153","5.85779945596098","5.64226198029015","7.61571086114697","2.20813105295971","1.54156704366445","1.18965942883467","2.82257380177262","5.33914455822668","3.8014749570493","2.74849888868696","15.3431308516532","6.81841842138567","6.09522615801411","5.12637116629362","5.83616277672617","4.35440490011118","4.43032897326756","7.42971020495549","9.47514985659533","9.68006475755305","13.5454696986416","10.9839317596221","15.3278430346412","14.6386371480011","18.2706267040969","22.0704374479872","23.7446629569826","23.6860640558286","22.9740631640715","24.0655536714257","22.3775003647187","23.5044754673036","23.6728518673358","21.8568153258648","",
"Rwanda","RWA","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","","","","","4.87804878048781","","","0.704225352112676","0.574712643678161","0.526315789473684","0.45045045045045","0.411522633744856","","0.908040941495081","0.609659719556529","2.69839984888961","2.41741647266092","1.70899820602398","0.180368618891718","0.597295818261903","0.560938296787353","6.8564966618878","","","","2.5054925346366","7.78938698514125","4.35651130521052","4.0781131288954","0.95164817364542","1.59928712128318","5.320813771518","1.5305181633782","1.73798977311443","1.66997142061825","1.60407241520102","2.00745226925816","1.69242519907887","2.61543663414224","2.3750161301507","17.3579980053948","18.5480117881819","20.1999509304068","19.6358499272285","22.1133034257913","11.3978100887519","8.99425947762333","10.8739070348743","10.9452778053961","10.3125928526075","10.2638213233699","14.1106346880225","10.3945065456683","13.6522385957014","12.5998165658143","7.86804904420615","7.84943567326044","8.19090894637144","15.7014036657268","15.5581913807487","10.9439560736556","14.8902441806372","13.6248422563766","17.4070014976784","",
"Rwanda","RWA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.13","6.49","7.62","6.04","9.28","7.08","7.89","8.04","11.72","7.54","6.29","8.31","6.06","8","8.23","8.16","6.31","7.35","5.25","5.08","5.32","4.03","","",
"Rwanda","RWA","Import unit value index (2015 = 100)","TM.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","123.6","117.2","97.3","92.3","89.5","94.4","94.4","110.8","113.6","120","123.6","63.9","66.7","62.5","66.7","70.3","73.8","69.6","61.8","63.2","71","68.9","68","74.2","81.8","87.2","91.3","96.6","109.6","103.5","107.3","119.4","117","114.7","113.4","100","98.5","101.2","105.8","103.6","104.1","117.2","131.8","129.7","",
"Rwanda","RWA","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.03","","","","","","","10.64","10.66","13.81","10.63","","13.91","13.91","","14.18","15.61","15.61","15.44","16.55","16.35","16.58","16.58","16.37","","16.48","16.42","16.52","16.87","19.15","","",
"Rwanda","RWA","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","","100","100","","100","100","100","100","100","100","100","100","100","","100","99.92","99.92","99.92","","","",
"Rwanda","RWA","Tariff rate, most favored nation, simple mean, all products (%)","TM.TAX.MRCH.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.71","","","","","","","9.91","9.9","19.13","9.88","","18.74","18.74","","18.66","12.61","12.61","12.49","12.86","12.81","12.76","12.81","12.74","","12.83","12.78","12.81","12.9","13.37","","",
"Rwanda","RWA","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","","99.96","99.96","","99.98","99.98","99.98","99.98","100","100","100","100","100","","100","99.98","99.98","99.98","","","",
"Rwanda","RWA","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.69","","","","","","","9.71","9.69","20.68","9.68","","20.17","20.17","","20.02","11.63","11.63","11.53","11.49","11.49","11.35","11.41","11.4","","11.47","11.42","11.43","11.43","11.35","","",
"Rwanda","RWA","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","","99.95","99.95","","99.97","99.97","99.97","99.97","100","100","100","100","100","","100","100","100","100","","","",
"Rwanda","RWA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13000000","19000000","22000000","25000000","28000000","35000000","33000000","","","","75000000","84000000","98000000","146000000","148000000","120000000","142000000","133000000","126000000","133000000","350000000","364000000","419000000","390000000","382799987.792969","127000000","","","","",
"Rwanda","RWA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000","2000000","2000000","1000000","4000000","4000000","4000000","","","","18000000","16000000","25000000","38000000","49000000","22000000","46000000","55000000","70000000","72000000","89000000","80000000","115500000","155000000","177899993.896484","92000000","","","","",
"Rwanda","RWA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","531000","610000","669000","664000","667000","908000","1061000","1122000","1220000","1298000","1377000","1570000","1711000","1634000","","","","","",
"Rwanda","RWA","Urban population growth (annual %)","SP.URB.GROW","","4.81233479495772","4.60640100975793","4.30705388775005","4.37902609960916","4.64838158322502","4.89460553229731","5.07159411017913","5.18018992916235","5.11804743012739","5.10188793647724","7.30394251325261","7.43366811966107","7.42073540228179","7.45337133931911","7.46847995398196","7.45537754657093","7.44289382211528","7.45418373600464","4.77479759308747","4.49229172205443","4.5656152472075","4.67047151769421","4.70739799076265","4.74123094567184","4.7481319144515","4.71637887878342","4.65253090822361","4.56255251940044","4.41868681022578","3.99412684999002","3.41071481389449","15.6085110769753","18.9045272026117","-1.20467082616155","-3.26208788268878","31.2679078146502","23.6628436832673","10.1771216025721","6.82350667067238","6.75562565923625","6.76069865518144","7.1718911776945","2.95230198259909","2.66659627306959","2.68376632912214","2.69635317980942","2.68374203170441","2.65205141412587","2.60872152904742","2.54725900405007","2.47627722113552","2.42330362654969","2.42699598605655","2.53516108202234","2.61105799561502","2.6753468960964","2.74930422003138","2.81722993517658","2.87176861750183","2.92744207128957","2.96806593222049","3.05759954506254","3.15883209968189","",
"Rwanda","RWA","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.8","","","","","63.6","","","","","56","","","","","85.8","","","","",
"Rwanda","RWA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.4511637679313","50.4244106194873","50.3999025745553","50.3860055460585","50.3723874628805","50.3495257375387","50.3264117200407","50.30343756311","50.2815964700949","50.261636647622","50.2420699239424","50.2222171274259","50.202531315642","50.1820694188278","50.1608992657504","50.1406115986013","50.1225254184933","50.1079222566972","50.097494225617","50.0909039932433","50.0875074417285","50.0870327294083","50.0889163342554","50.0923490735712","50.0965595967141","50.1013419176892","50.1066920682278","50.1127344102341","50.1192367299357","50.1330813164911","50.1617152802297","50.2015951712815","50.2475964976878","50.2930474390159","51.025057148826","52.0868970296353","52.0452351580708","52.0083329486471","52.0459048061907","52.151207837199","52.252411178034","52.35829925927","52.431328852477","52.3878943154524","52.2750603589062","52.1728518402227","52.0802869393927","51.9954274029538","51.9166599774037","51.8423860923666","51.7697946402601","51.6987190520811","51.6350334135095","51.5843470045992","51.5431962161619","51.5059335798506","51.4714473299051","51.4396133571206","51.4097858455432","51.3806361767747","51.3516163295458","51.3232688843197","51.2902323121405","51.2528456827317","",
"Rwanda","RWA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7269601821899","12.4043703079224","","","","15.3396100997925","","","13.7316303253174","","","58.7416191101074","","","","133.119888305664","",
"Rwanda","RWA","Age dependency ratio (% of working-age population)","SP.POP.DPND","109.662256001709","112.004599332619","114.127534595506","116.010075065869","116.85943297702","115.947663518386","113.968355810903","111.55394323164","109.031545589859","106.685908179231","104.591274260935","102.78264258558","101.186717007036","99.7399961017803","98.4648809581897","97.3598140048075","96.5243914558681","96.0797999185715","96.0531003566994","96.4242335466939","97.1393523549707","98.1045548531804","99.203958444287","100.335480649222","101.446127185971","102.490150719396","103.4083350357","104.146110633726","104.640907083181","104.852567120117","105.194644406223","105.117747711388","104.213406918138","103.027685181793","109.354280830309","118.450901928596","113.974193980509","109.716570834576","104.607444288348","99.2180096177262","94.4536679586952","90.5238507314175","87.757384184102","85.9880720700817","84.8000186123761","84.0730589597124","83.7018005421421","83.5241260971409","83.3333364498896","82.9429082669906","82.3172684092226","81.5730315854728","80.8360311488319","80.1580788750867","79.5357562621641","78.9223819506378","78.2448735010216","77.4819533507808","76.5839285100698","75.4998497905928","74.3140418599029","73.147975044359","72.0525122623854","71.0958025684348","",
"Rwanda","RWA","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.511481710997975","0.522950206596009","0.529719102065689","0.531553181139681","0.528308635929277","0.520992680802994","0.509627326085745","0.494157948148204","0.477742763483756","0.464975208698629","0.456783416755104","0.452396013348941","0.451532519786517","0.45148968960719","0.448514853705186","0.441959106105225","0.432606548980055","0.420772947850314","0.408230110050002","0.397173339696138","0.387732531919631","0.379711574343162","0.373172025358018","0.368688612336614","0.363756803625297","0.355766046192325","0.345983387703759","0.335195696641435","0.322982788924447","0.309744510669962","0.297247360487784","0.285928934887705","0.275191593595945","0.266398465911848","0.237408054167815","0.199621392483355","0.205708616138646","0.213441207479685","0.230112421710041","0.257638647977423","0.289026884179019","0.322571861870704","0.358721815161415","0.391498662554863","0.417245596813657","0.438007191972793","0.453337579130426","0.462742711431473","0.466026242520103","0.463439221410549","0.456565305397567","0.448304013403695","0.442201933473638","0.438798807465212","0.437107476705094","0.436301534885699","0.433611766799819","0.427087433817396","0.417200620177114","0.407057050772257","0.401623990364863","0.406605020363708","0.423557968142918","0.450663974482564","",
"Rwanda","RWA","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","3.08863017816431","3.08678216249048","3.08922560243564","3.08979390378413","3.08264265667236","3.06658078236509","3.03930670651947","3.00176852564362","2.95880619976977","2.9157497621897","2.87447950011411","2.83534762065968","2.79894842471036","2.76824425239178","2.73883002833114","2.70393564897928","2.66650259710665","2.6290134456355","2.59010097076157","2.54649713206786","2.49945874092772","2.44925555393429","2.39524339194149","2.34348348939764","2.30296480122313","2.27686890515903","2.26250294517001","2.25811051719815","2.26253435132908","2.27293225359535","2.28649465032439","2.30428185169708","2.31721755323729","2.31891917086448","2.13203746419227","1.84375791973308","1.83451825105191","1.82550812753909","1.8810258584214","2.00726897929611","2.14435707728474","2.29433850428519","2.43390022594754","2.51514666278477","2.55695816762541","2.59692719487973","2.63100363190736","2.66092952375009","2.6883188684602","2.71271167643257","2.73524145040779","2.76015102707814","2.79399137628313","2.83577804340262","2.88932706612205","2.96109405978786","3.04670211037116","3.14278477802991","3.24675392272707","3.35702522122747","3.47570155666262","3.60565799542652","3.72144812515979","3.82185022198798","",
"Rwanda","RWA","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","3.27318814322698","3.28292612865646","3.29804668026568","3.31079003060246","3.31300395574565","3.30224475942375","3.27555932715984","3.23488068116934","3.18762124524846","3.14169065023443","3.10014572714948","3.06259964752155","3.02910090056966","3.00293358961253","2.97993194353907","2.95252632346662","2.92396308714675","2.89738835561672","2.87015492006028","2.83605903086666","2.79560693003505","2.74851124790766","2.69389933701592","2.63861135610621","2.59192737615948","2.55747522287407","2.53282285990493","2.51670803330815","2.50772833374948","2.50411274337578","2.50514889458413","2.5096089046464","2.50703442445159","2.49327689190299","2.31246653912522","2.05104329376886","2.03729416266276","2.02495679791341","2.0814712434681","2.21482271863588","2.3645629974252","2.53334768385764","2.69817674713452","2.80835783974286","2.87984838392627","2.94973195945686","3.01359188259441","3.07397289130452","3.13100129291486","3.18102488367757","3.22277443115781","3.26049584518167","3.30344700866279","3.35382143329907","3.41723686481468","3.50023234859562","3.59778069239548","3.70614748881298","3.82170580549815","3.94191860604167","4.06956922467685","4.20796613073744","4.33250329029821","4.44353546053279","",
"Rwanda","RWA","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","1.6876325531949","1.65491064819985","1.6142162913145","1.5708171149672","1.53253915335875","1.50105316419948","1.47543256155615","1.45641738675351","1.44590649715116","1.43507074209887","1.41510719958318","1.38955103872731","1.36016469196032","1.32351663947165","1.28379332844525","1.25059605825668","1.22192709625976","1.19505339617729","1.17683298602765","1.17910714568389","1.2038795708744","1.24659068810421","1.30469892264907","1.37238618656166","1.43995133723359","1.50077152171237","1.55627319846154","1.598850655787","1.62373224364284","1.63057213907089","1.61855078172982","1.59143763227631","1.5548671660027","1.51057017237066","1.31771615706478","1.02727588893959","0.981591907426771","0.937942989917966","0.926010263973885","0.955413726834292","0.999119443919975","1.0521736652641","1.09065546438884","1.09050208492728","1.07133516570938","1.05850968330034","1.05809437540723","1.07723903101929","1.11683386825751","1.17529614866382","1.25096019987229","1.33590523351272","1.42165382415801","1.50534010747708","1.58136974082794","1.64546691421364","1.70408853833279","1.7664389592713","1.83626447442495","1.91179169497365","1.98483603362544","2.03998567276072","2.04587341536097","2.00051966895544","",
"Rwanda","RWA","Population ages 50-54, male (% of male population)","SP.POP.5054.MA.5Y","2.38552345490387","2.33676837613719","2.28172817139333","2.21493377154748","2.14432218518627","2.08726553858464","2.0405100846473","1.99952821179798","1.97503360261988","1.98569927871567","2.03476249281819","2.11545236416483","2.22461667080236","2.35268491535665","2.48271795113267","2.60326471254594","2.71563528063663","2.80612339037536","2.86549081536975","2.89376317781914","2.88651151127736","2.84898766839042","2.79484378551764","2.72638205213249","2.63776997754695","2.53441075663693","2.42038017208803","2.30094553608221","2.18299653568879","2.07436017418262","1.98056084967149","1.90595279097855","1.85319740350146","1.82240396352319","1.64360925174452","1.39442549812931","1.43534445780331","1.48687433299623","1.56431549295484","1.67959519606328","1.82512362780436","1.97848972135419","2.11855838576685","2.2332618789979","2.32896572547369","2.41454697441244","2.49274517374387","2.56952647071976","2.64246287216792","2.70741345887108","2.76499381302214","2.80825379849835","2.82746153810173","2.82408249994763","2.79557029074643","2.73925898893125","2.67034899255412","2.61462263733009","2.59198173219792","2.60497998924603","2.64244939897206","2.68420381874612","2.69952033157954","2.68298392885166","",
"Rwanda","RWA","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","3.20518299686413","3.30514659097107","3.44545225298311","3.61424620662634","3.7929641628074","3.96851686239439","4.14118649130304","4.28817222542384","4.39275687604689","4.45345236282125","4.46350226031429","4.42995799424865","4.37314919606085","4.29571211838426","4.18706542626064","4.0545237421076","3.90148542822894","3.73340659205485","3.56016852152844","3.39612741515328","3.2541463241197","3.13820714733501","3.0519915136514","3.00087964773374","2.98853429499604","3.01573942361745","3.08091064926465","3.17818918888819","3.27881044742582","3.40752455173571","3.58374052041141","3.76172295293691","3.9136877570152","4.04708385243665","3.79666507442694","3.29022180706466","3.27749029271671","3.27362496466828","3.34145530237799","3.50375223393061","3.70796084145312","3.93467764659695","4.10992243460347","4.14511377578275","4.08225515577078","3.99143521364916","3.88104452443089","3.77115459912464","3.68163807391658","3.62132972153604","3.59536009316388","3.60287931946135","3.63598544716148","3.68092014159605","3.71912246926547","3.74829929562494","3.79126333058821","3.88557334207541","4.0624880519662","4.32315194328086","4.63704737262615","4.95670332593","5.22625024720331","5.41991934473199","",
"Rwanda","RWA","Population ages 30-34, male (% of male population)","SP.POP.3034.MA.5Y","6.79199899566748","6.69765173963968","6.56083464138915","6.38884310414193","6.18148596509302","5.96317455461157","5.73820933021021","5.51321381180751","5.29497781851039","5.09548783996105","4.93020642218046","4.79964584442928","4.70965143326305","4.67185343146947","4.68984243794046","4.76417856915114","4.88950378353831","5.05253511395763","5.20946592397906","5.40066168530142","5.66901639068169","5.93271469580393","6.14469238389502","6.335295928936","6.46269557013638","6.48251132855277","6.45955326703532","6.43658003274294","6.41431274665703","6.39183162067901","6.34590195978945","6.29083674798423","6.23639427464406","6.15989579493229","5.64515619931875","4.87419015307801","4.83371731446127","4.80833817857055","4.86007343058194","4.98279224172812","5.10364286573005","5.22089986037632","5.31269410744236","5.36031036162873","5.39027981976948","5.42637753296513","5.4716475790934","5.54673943510663","5.68246769162955","5.90039266324091","6.20006018675982","6.56040135897049","6.94877706689836","7.30657965476071","7.56621847329525","7.70349990787852","7.73621239144903","7.69385190032517","7.6065632774462","7.49963777798527","7.38900198283016","7.28323378435013","7.19369535678864","7.11722283617969","",
